0.0,3307.328125,6347.958496,2594.524902,7324.928223,6533.784180,9638.504883,5347.371094,7676.791016,4821.621582,3969.105713,5654.064941,1635.179688,9250.546875,9226.136719,3601.915039,3241.108154,5915.409180,4586.205078,7652.570312,314.433075,5915.442871,9284.583008,2510.564697,9653.771484,5830.895508,6006.539062,9739.906250,4054.007568,1789.607300,5318.732422,9940.773438,7077.255371,6938.075684,8930.689453,9816.413086,6990.381836,7153.388672,4379.132324,6340.697754,9434.322266,7151.666016,9467.318359,4139.769043,9246.639648,4924.601074,8663.117188,4350.097656,9804.477539,6505.079102,3838.730225,6605.236816,8118.769531,9382.963867,9273.475586,8733.304688,4944.085938,7775.693359,9252.263672,4057.359863,3681.889648,7730.865234,3732.549316,7670.963379,7187.535156,9394.138672,8514.363281,1959.144409,6504.375000,4345.861816,6302.255371,7658.369629,7662.734375,1260.494995,9963.107422,8677.444336,7266.800781,6062.727539,8386.465820,2531.506592,7450.313477,6792.451172,9508.916016,7953.195312,6602.082520,4108.916016,7756.648926,8297.498047,2637.708008,5481.440918,8264.867188,8670.550781,3812.893555,9579.349609,2040.188232,3091.019043,6357.361328,9341.977539,7063.072266,8162.584961,4055.256836
3307.328125,0.000000,8141.362793,3636.877686,7111.174316,4885.420898,7448.660156,8588.158203,8993.780273,1587.714111,2813.643311,2355.968994,4931.341309,7727.933594,5971.368164,307.631927,4793.344727,3783.470947,2270.279297,8709.458984,3617.071777,5620.111816,11971.957031,4369.951660,8238.989258,7698.487793,7937.780273,8113.815918,4140.746094,2546.539307,2087.448975,6655.770020,4963.012695,9862.793945,11762.302734,12673.854492,9699.064453,10428.291992,7681.681641,5764.191406,9550.135742,7863.339355,8570.870117,1039.298950,10345.660156,2040.002686,10022.534180,7583.125000,13052.755859,9074.821289,7097.441406,5559.446289,6525.174805,8163.001465,6705.520508,10773.338867,7902.166016,7210.762695,12287.873047,6626.845215,6706.967773,4629.082031,2925.282471,7636.664062,8856.958008,9700.214844,6819.327637,3552.318359,9387.172852,6111.281250,7129.519531,5090.713379,6262.738281,2583.604736,8771.057617,10850.355469,8041.621582,6640.626465,11656.381836,878.667358,7395.829590,7763.140137,11335.330078,8252.806641,5357.238770,2150.806641,9840.686523,11549.167969,2252.260010,2412.180908,7870.884277,11368.733398,7052.738281,12847.689453,1296.655640,5847.371582,5612.951660,8968.204102,9572.490234,7257.238281,6011.697266
6347.958496,8141.362793,0.000000,4514.449219,13663.864258,12633.780273,9591.874023,7833.530273,1681.815430,8860.388672,10091.946289,9732.948242,5731.199707,7972.493164,13511.951172,8279.838867,3380.715088,7464.861328,7373.180664,13582.137695,6297.528809,12263.281250,12933.238281,3968.965088,15894.096680,524.170654,451.056458,8491.892578,4398.531250,5708.530273,10046.987305,13975.601562,12968.301758,4072.111328,4972.398438,12898.293945,3156.668457,8583.911133,5992.253418,4987.191406,4959.175293,2617.412598,6885.995117,8232.846680,3250.958984,10181.281250,14309.295898,7384.454590,8225.956055,2408.078369,6971.208496,12884.733398,14278.203125,15668.484375,14846.708008,2654.362793,8889.925781,5362.075195,11769.541016,2737.125977,4020.967285,12587.624023,5678.037598,13985.569336,12703.489258,15589.158203,7873.777832,4766.732422,10186.685547,2072.092773,2279.769531,13227.930664,13877.185547,5938.764160,16259.774414,13413.435547,2520.398682,2820.803467,7450.115723,7897.588867,4257.020020,1983.291260,14619.743164,14190.445312,6208.416504,6910.165039,1795.986816,7148.048340,8790.583984,10504.939453,5250.770508,12391.435547,5081.141113,10454.400391,7499.736816,3637.457031,5285.366211,5809.919922,2461.095459,14487.833984,2299.159180
2594.524902,3636.877686,4514.449219,0.000000,9627.038086,8192.913086,7637.258789,7003.400391,5508.303223,4545.932617,5707.652832,5454.172363,3226.836182,6912.586914,9283.666992,3795.329346,1159.478882,4223.042969,3401.887207,10229.184570,2743.997070,8148.322266,11532.033203,952.228027,11506.361328,4062.944824,4300.987305,7429.174805,1518.572266,1240.249268,5610.637207,9848.041992,8469.844727,6584.314453,8349.651367,11916.201172,6247.675781,8568.526367,5496.765625,3816.081299,6866.070312,4688.494141,6934.043945,3861.292969,6981.302246,5674.097168,11257.595703,6109.443848,10249.608398,5562.222168,5562.954590,8566.641602,9849.448242,11328.752930,10337.438477,7137.386719,7112.337891,5211.449707,11160.987305,3243.088135,3804.272705,8176.028809,1818.691162,10034.983398,9776.272461,11868.993164,6285.347168,670.193787,8672.601562,2474.467041,3859.751709,8715.552734,9485.816406,1622.294800,11930.785156,11170.800781,4828.034668,3534.535645,8984.597656,3402.649170,4856.682129,4422.465820,12068.938477,10408.870117,4288.353027,2858.337646,6204.088867,8803.745117,4477.688477,6027.197266,5677.148438,10923.093750,4580.915039,10939.427734,3041.358643,2750.840332,3876.263428,6749.070312,6021.727539,10227.640625,2396.516357
7324.928223,7111.174316,13663.864258,9627.038086,0.000000,3290.838867,14270.241211,9232.794922,14991.189453,8041.707520,4297.531250,8092.894531,8152.119141,14808.627930,9032.558594,7256.516113,10510.708984,10828.291016,9357.333008,3135.069092,7366.926758,1508.599731,9146.092773,9804.663086,3488.364502,13143.541992,13307.479492,15166.246094,10774.242188,8431.424805,7048.687500,9863.293945,4241.603027,13423.920898,15426.117188,10279.238281,13794.926758,10854.141602,9783.831055,12757.981445,16372.225586,14315.153320,15671.023438,7950.719727,16542.363281,6082.213867,4519.741699,8564.665039,14839.050781,13484.185547,8469.855469,2061.379639,3154.706055,2943.467529,6104.211426,15953.541992,7517.943359,14235.710938,10720.343750,11204.994141,10404.672852,7270.112793,9819.225586,602.183411,4521.955566,2711.176270,13878.738281,9121.334961,8056.057129,11669.653320,13485.484375,5467.674805,2633.527344,8005.107422,3315.201416,6885.671875,14454.563477,13144.534180,13408.106445,6662.576172,14251.086914,14030.171875,6416.320312,1493.558838,12463.613281,9257.350586,14980.495117,13488.038086,5225.879883,6514.331543,14859.966797,8737.439453,9916.259766,12711.609375,6796.243164,10206.266602,12646.654297,15968.305664,14062.384766,1660.217529,11378.208984
6533.784180,4885.420898,12633.780273,8192.913086,3290.838867,0.000000,11372.190430,10249.007812,13697.436523,5320.757324,2571.681396,5140.016602,7882.588379,12175.970703,5758.506348,4913.136230,9268.938477,8227.789062,6896.040527,6161.014648,6710.916016,2453.197998,11564.524414,8669.317383,3356.082764,12144.111328,12354.162109,12472.472656,8984.531250,6957.774414,4104.653809,6597.105469,1042.885132,13387.709961,15404.066406,12590.753906,13514.636719,12078.197266,10204.232422,10622.802734,14433.345703,12698.738281,13278.127930,5447.535156,15129.290039,3244.295410,7614.831543,9368.474609,15655.697266,13038.396484,9087.938477,1230.951904,1659.210083,3293.605957,3363.009521,15162.648438,8811.660156,12041.075195,12741.233398,10579.426758,10147.930664,3979.925781,7808.835938,3889.954102,7190.099121,5940.971191,11218.656250,7867.532715,9815.509766,10561.973633,11931.521484,2271.321045,1393.607910,6695.153320,3898.748047,9596.435547,12868.428711,11479.088867,14189.740234,4810.334473,12279.135742,12544.634766,9419.752930,4776.295898,10079.217773,6950.562500,14193.320312,14191.176758,3905.701172,3499.450195,12718.525391,11063.112305,10004.667969,14254.870117,5152.900879,9624.127930,10450.347656,13803.902344,13594.200195,2610.711426,10361.901367
9638.504883,7448.660156,9591.874023,7637.258789,14270.241211,11372.190430,0.000000,14632.664062,9057.530273,6239.303223,10099.817383,6234.989746,10784.864258,2071.330322,7813.641113,7215.687988,8135.132324,3771.502197,5265.254395,16151.989258,9911.244141,12857.893555,18922.861328,8483.020508,14345.823242,9516.434570,9759.563477,1857.400146,6296.679199,7876.093750,7279.282715,7673.380859,10884.109375,13310.330078,14549.847656,19429.300781,12591.711914,16196.170898,13115.933594,4634.424805,6725.627930,7324.204590,3923.491211,6453.807129,9349.265625,8209.781250,17470.847656,13715.123047,17385.042969,11803.867188,13168.831055,12409.363281,12711.192383,14493.235352,11220.631836,11743.369141,14561.490234,4472.499023,18759.810547,10280.419922,11257.845703,8349.100586,5964.566895,14841.962891,16270.281250,16956.162109,1733.780640,8228.036133,16129.134766,8701.819336,7336.748535,10186.412109,12701.506836,8382.990234,15055.486328,18137.023438,7514.752930,6771.084473,16287.950195,8197.219727,5616.214844,7808.507812,18736.779297,15554.862305,3538.236816,5622.108398,11209.357422,16054.979492,9694.560547,7873.244629,4947.782227,18308.835938,12165.814453,18542.884766,8373.241211,10193.525391,4362.571289,5335.631836,12007.312500,13981.551758,8974.834961
5347.371094,8588.158203,7833.530273,7003.400391,9232.794922,10249.007812,14632.664062,0.000000,9515.296875,10145.616211,8137.853027,10942.489258,3892.211914,13845.285156,14305.611328,8892.568359,6740.591797,11066.260742,9867.769531,7530.142090,5033.863770,8435.548828,5100.133789,6223.815430,12531.191406,7402.999512,7383.250000,14374.546875,8435.314453,6889.274414,10465.388672,15075.349609,11117.096680,5230.912598,6932.383789,5138.239258,6044.181152,1882.661133,1847.580688,10597.991211,12510.470703,9972.877930,13553.268555,9478.303711,11051.113281,9865.900391,7639.995605,1005.172852,5606.408203,6191.764648,1511.730469,9707.415039,11456.037109,12066.303711,13512.455078,8953.487305,1789.730347,11784.238281,4195.974121,5278.524902,3934.028809,12643.740234,8695.746094,9229.376953,6095.558594,9975.835938,13275.132812,6405.270508,2460.369629,6858.933594,9223.305664,12045.049805,10879.625977,6462.517578,12516.748047,5918.071289,9979.335938,9343.064453,4185.395020,7743.366211,11046.630859,9383.301758,7306.919434,8945.365234,11267.991211,9356.839844,8162.769043,4292.718262,7125.983887,10490.301758,12047.519531,4567.090820,2825.545654,4267.884277,7291.567871,4787.293945,10733.349609,12956.001953,6680.860352,10705.333984,6457.290527
7676.791016,8993.780273,1681.815430,5508.303223,14991.189453,13697.436523,9057.530273,9515.296875,0.000000,9460.769531,11212.618164,10277.695312,7261.223145,7228.101562,13935.947266,9083.750977,4495.873047,7590.098633,7831.890625,15102.440430,7671.355957,13551.246094,14615.048828,5187.416504,17014.572266,2139.802490,2132.452637,7709.507324,4934.604980,6747.905762,10741.014648,14312.659180,13930.693359,5495.470215,5966.190918,14573.461914,4494.449707,10231.974609,7673.942871,4715.302734,3511.909668,1737.734253,5856.894043,8903.267578,1614.194092,11012.666992,15885.139648,9058.000977,9554.909180,3843.413818,8635.737305,14060.698242,15355.277344,16831.105469,15650.240234,2697.882080,10552.530273,4608.387695,13432.555664,4375.359375,5686.721680,13209.298828,6252.002441,15347.591797,14289.152344,17031.521484,7326.365723,5907.988770,11864.754883,3341.548828,2026.707153,14061.800781,14993.905273,7071.954590,17431.310547,15069.929688,1542.968872,2645.738037,8919.170898,8892.891602,3451.114258,1384.290039,16256.300781,15609.349609,5977.639160,7443.096680,2359.087646,8602.368164,9957.722656,11255.995117,4294.214844,14072.924805,6757.505859,12030.906250,8549.083008,5215.103516,5034.265625,4589.804199,3704.260986,15705.230469,3676.779541
4821.621582,1587.714111,8860.388672,4545.932617,8041.707520,5320.757324,6239.303223,10145.616211,9460.769531,0.000000,3875.121582,912.053223,6414.841309,6860.434082,4738.639160,1280.895996,5679.147949,2910.057129,1731.475708,9987.056641,5135.500000,6618.738770,13540.425781,5419.053711,8550.529297,8471.135742,8726.277344,7174.357910,4535.187988,3714.637939,1370.112793,5329.613770,5077.121582,11056.808594,12880.765625,14256.228516,10784.971680,11971.435547,9159.012695,5560.884277,9426.452148,8111.821777,7988.864258,715.833252,10658.620117,2076.563965,11352.337891,9141.765625,14441.747070,10107.868164,8646.345703,6246.463379,6836.762207,8583.961914,6299.640625,11514.447266,9489.789062,6880.269043,13875.313477,7741.761230,8010.672363,3750.546387,3216.294189,8607.863281,10278.204102,10718.903320,5907.080566,4662.705566,10973.377930,6942.498535,7481.125488,4811.137695,6705.442871,3915.763672,9178.659180,12348.166016,8308.561523,6917.489258,13073.108398,2465.634521,7309.441895,8136.915039,12759.633789,9315.818359,4830.047852,2023.144775,10627.532227,12946.746094,3701.644287,1982.179565,7583.015137,12939.519531,8468.258789,14395.461914,2869.597900,7070.448730,5337.220215,8630.723633,10564.959961,7884.684082,6925.238281
